,CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
3135,f84dd369-7b94-4815-8d5a-2feaabb68a54,35.0,Male,28,DSL,Yes,Yes,Two year,Electronic check,66.63,1869.96,Yes,No,No,No,No
3136,815a168e-5a04-42f6-89b3-85ef0efe62da,,Female,27,DSL,No,No,Two year,Electronic check,70.44,1900.2,Yes,No,No,Yes,No
3137,5689b820-fdb2-4ac6-8f0f-b53bdc4c3bc6,48.0,Male,51,DSL,Yes,Yes,Month-to-month,Credit card,632.2,3236.94,Yes,No,Yes,Yes,No
3138,a5818f60-a5b5-440f-a253-0ef8258747ff,36.0,Female,64,Fiber optic,Yes,Yes,One year,Electronic check,46.24,2978.69,Yes,No,No,Yes,No
3139,7787774a-547e-4258-b894-75908bd90a33,66.0,Female,52,DSL,No,No,Two year,Mailed check,67.23,3473.03,Yes,No,No,No,No
3140,c2b3a06b-883e-49ce-ac76-d7a09def0148,63.0,Female,38,Fiber optic,No,Yes,One year,Electronic check,64.65,2464.85,No,Yes,No,Yes,No
3141,607893be-d09b-4758-91f7-6aa3aeedef6e,36.0,Female,65,None,Yes,No,Month-to-month,Bank transfer,40.95,2652.8,No,Yes,No,Yes,No
3142,9d920087-f19c-42c2-9ed3-7aa049e5b4c8,39.0,Female,18,Fiber optic,No,No,One year,,110.34,1960.19,Yes,Yes,No,Yes,No
3143,abde7c02-1dff-40bc-957d-3eb8346679d2,41.0,Male,63,Fiber optic,Yes,No,Two year,Electronic check,108.53,6842.56,Yes,No,No,Yes,No
3144,565e3135-26fb-491b-a3c3-d665b3738243,62.0,Male,51,Fiber optic,Yes,Yes,Two year,Electronic check,95.96,4899.15,No,Yes,No,No,No
3145,e1883f92-dd03-4d90-8d34-2d2bfff9d648,29.0,Male,9,Fiber optic,No,Yes,One year,Credit card,60.09,547.61,Yes,No,Yes,Yes,No
3146,fbe6ab42-ed5b-4227-9c83-d25a4dcda5d3,47.0,Male,13,DSL,No,No,Two year,Mailed check,57.03,745.1,Yes,Yes,No,Yes,No
3147,fbc271f0-fcb8-4db2-94bc-c5323640b0bc,,Female,40,Fiber optic,Yes,No,Month-to-month,,91.65,3674.75,Yes,Yes,No,No,No
3148,ec391bad-466f-4596-a484-5f45c55a0169,48.0,Female,55,Fiber optic,Yes,No,Month-to-month,Electronic check,80.81,4438.52,No,No,No,No,No
3149,d9b10789-e753-4ee3-b162-f422da509104,53.0,Male,43,None,Yes,Yes,Two year,Electronic check,80.06,3445.21,No,No,No,No,No
3150,efdb4ad6-9ec0-48de-8111-2ca10a688902,36.0,Female,44,Fiber optic,Yes,Yes,Month-to-month,Electronic check,32.41,1433.02,No,Yes,No,No,No
3151,a42ed6d3-a95f-40a3-9527-1572ab932dd1,65.0,Male,68,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,81.83,5577.97,Yes,No,No,Yes,No
3152,72ed038e-0717-401f-abf2-983e790d9024,62.0,Male,33,Fiber optic,Yes,No,Month-to-month,Mailed check,110.19,3636.71,No,Yes,Yes,No,No
3153,bd56b24e-4dac-4c13-bdeb-15005ee47e66,,Male,24,DSL,Yes,Yes,Month-to-month,Bank transfer,28.58,683.78,Yes,Yes,Yes,No,No
3154,b5ef90cc-9f17-4c48-9e7b-12014abd5df2,47.0,Female,36,Fiber optic,Yes,Yes,One year,Electronic check,53.92,1940.57,Yes,Yes,No,No,No
3155,456b08e2-c9c7-4e95-912a-0ebd006c1c96,66.0,Female,10,Fiber optic,Yes,No,Month-to-month,Mailed check,70.9,697.06,No,No,Yes,No,Yes
3156,c89f0aac-94df-47fb-95ff-37c57b100c97,50.0,Female,20,DSL,No,Yes,Two year,Electronic check,88.6,1779.7,No,Yes,No,Yes,No
3157,29bf32b2-7204-437f-a63b-24bb649a8de2,35.0,Female,12,DSL,Yes,Yes,Two year,Electronic check,28.96,332.95,Yes,No,Yes,Yes,No
3158,f3ca7e6f-3913-4bb7-977d-c5e6c36c1ebc,69.0,Male,62,DSL,Yes,Yes,Month-to-month,Bank transfer,107.28,6655.27,Yes,No,No,No,No
3159,e8e3e222-1dcc-490d-b437-eb1a2231dfeb,66.0,Female,18,Fiber optic,No,Yes,Month-to-month,Electronic check,24.05,433.75,No,Yes,No,Yes,No
3160,1f4b2907-d12d-4165-bb26-309c7cecae00,45.0,Female,63,DSL,No,Yes,One year,Bank transfer,105.77,6648.0,No,Yes,Yes,No,No
3161,21b30645-8e09-4ea9-a0e9-bdc2db67928c,64.0,Female,25,Fiber optic,Yes,Yes,One year,Credit card,22.77,554.31,No,Yes,No,No,No
3162,6f9b1a6c-e571-4ef9-b2c2-0dcc5b149306,28.0,Male,12,Fiber optic,Yes,Yes,Month-to-month,Electronic check,35.35,415.66,Yes,No,No,Yes,No
3163,05e350bd-1b18-4aff-adfc-0cd9de471321,62.0,Male,21,Fiber optic,No,Yes,Month-to-month,Credit card,100.03,2097.19,No,No,Yes,Yes,No
3164,3e6dc387-056e-4bd0-97ad-ccca633823b9,50.0,Female,25,None,Yes,Yes,Month-to-month,Electronic check,106.02,2665.3,No,No,Yes,Yes,No
3165,4cec2117-033c-4d8f-a4f7-81c1b65e9923,34.0,Female,11,None,No,No,Month-to-month,Electronic check,118.23,1299.42,No,Yes,No,Yes,Yes
3166,59ec09a2-aa83-4111-a608-70f9865fa7b6,23.0,Female,64,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,31.57,2025.94,Yes,Yes,Yes,Yes,No
3167,5eb887bb-3cae-4040-aa04-b7b6b4b73ece,21.0,Female,50,DSL,Yes,Yes,One year,Mailed check,72.65,3645.17,Yes,Yes,No,Yes,No
3168,8a0171a0-9c43-4b99-81f3-778a948f5f77,,Male,62,Fiber optic,Yes,Yes,One year,Electronic check,27.72,1729.37,Yes,Yes,Yes,Yes,No
3169,f6f2ad37-886f-494b-a389-2e593dd40bdf,65.0,Female,49,Fiber optic,No,Yes,One year,Bank transfer,35.64,1746.29,Yes,Yes,Yes,Yes,No
3170,e440e7a0-6fbc-434e-aa45-929e3e024ec0,64.0,Female,14,Fiber optic,No,Yes,Month-to-month,Credit card,37.45,517.24,Yes,No,Yes,Yes,No
3171,2a5a2f00-d53d-446a-8a23-7f9780788372,44.0,Female,1,Fiber optic,Yes,Yes,One year,,26.34,31.33,No,No,Yes,No,No
3172,b6e2c2be-5827-4cf3-ba9f-307ae186e522,32.0,Male,25,DSL,Yes,No,Month-to-month,Credit card,109.3,2725.64,Yes,No,Yes,No,No
3173,766b5aa5-54f7-4d93-bc49-33f3393847c4,23.0,Male,59,Fiber optic,Yes,Yes,Month-to-month,Mailed check,32.64,1943.91,No,Yes,No,Yes,No
3174,c0ac56e7-2982-4749-a010-dc6881e68e3c,64.0,Female,69,DSL,Yes,No,One year,Credit card,82.93,5730.85,Yes,Yes,Yes,Yes,No
3175,044218d6-add1-4a40-898e-74cae967b00a,31.0,Female,5,Fiber optic,No,Yes,One year,,82.57,414.94,Yes,Yes,Yes,No,Yes
3176,0b1cf57d-bc4d-464c-99b8-b87d32d896ae,28.0,Female,19,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,39.86,762.47,No,Yes,Yes,Yes,No
3177,c75b0ceb-1190-43b8-8c29-8c7aebcd94cf,56.0,Female,23,Fiber optic,No,Yes,One year,Electronic check,119.84,2758.1,Yes,No,No,No,No
3178,1b8e3d1d-e9de-4deb-accd-f2c69f06d82a,26.0,Female,9,DSL,Yes,No,Two year,Credit card,54.74,488.98,Yes,Yes,No,Yes,No
3179,c8bdd260-0823-4a09-91ba-479748216f0e,43.0,Male,50,Fiber optic,No,Yes,Month-to-month,Bank transfer,110.51,5530.49,Yes,No,No,Yes,No
3180,9d60af8c-c979-47db-a251-f5ffc50f8235,33.0,Male,16,Fiber optic,No,Yes,One year,Electronic check,114.83,1834.85,No,No,Yes,No,No
3181,b0761d8d-71d4-4f2e-8c9c-073533aba5c0,,Male,33,DSL,Yes,Yes,Two year,Electronic check,114.9,3811.07,No,Yes,No,No,No
3182,3ff0597e-7be0-40b0-8ba3-29a43579b462,69.0,Female,2,Fiber optic,Yes,Yes,One year,Credit card,95.28,183.63,No,No,No,No,Yes
3183,ab931ed7-e13f-4fb1-aa2e-81db0a82a8ca,27.0,Male,14,Fiber optic,Yes,No,Month-to-month,Bank transfer,45.38,640.41,No,No,No,Yes,No
3184,a7a209b5-bed4-48c9-8fd0-8987bfb960f9,67.0,Male,1,Fiber optic,Yes,Yes,Month-to-month,Electronic check,32.07,24.24,Yes,Yes,Yes,No,No
3185,9c9cde7c-15ae-411b-aa5a-1e0dae348b02,20.0,Male,58,Fiber optic,Yes,No,Month-to-month,Mailed check,76.99,4457.49,No,No,No,No,No
3186,0e5e1738-8423-4e7d-8570-7ec2de3eb484,30.0,Female,16,Fiber optic,Yes,No,Month-to-month,Credit card,56.0,878.14,No,Yes,Yes,No,No
3187,c83c0c10-1d23-472d-b71b-87e78012c682,60.0,Female,47,Fiber optic,No,Yes,One year,Electronic check,103.1,4849.81,No,No,Yes,No,No
3188,beed66a6-089e-4d7d-8148-65e2bc89adb4,,Male,44,Fiber optic,Yes,Yes,Month-to-month,Electronic check,94.5,4152.68,No,Yes,Yes,No,No
3189,b10b47a4-418d-4e43-aa74-2e8824aa905c,47.0,Female,14,Fiber optic,No,No,Two year,Credit card,47.65,677.93,No,Yes,No,No,No
3190,ac04b6ba-c826-4026-ba5f-f2481b28183e,62.0,Male,24,Fiber optic,No,Yes,Month-to-month,Electronic check,21.7,524.93,Yes,Yes,Yes,Yes,No
3191,c62aa16f-6835-4216-a32f-580180867b87,23.0,Male,55,DSL,No,Yes,One year,Electronic check,43.73,2406.63,No,No,No,No,No
3192,0170edde-e9ae-4a1c-a1a0-61cdf94c6d56,34.0,Male,15,DSL,Yes,No,Month-to-month,Electronic check,76.71,1136.55,No,Yes,No,No,No
3193,a9182484-ed0f-48e7-b519-cde5ae99b31a,62.0,Male,34,DSL,Yes,No,Month-to-month,Credit card,27.9,954.45,No,Yes,No,No,No
3194,afeeee22-8799-42bc-a12f-6f33a0db7a21,68.0,Female,2,Fiber optic,Yes,No,Two year,Electronic check,85.83,165.04,No,Yes,No,No,Yes
3195,33d3a38f-fc95-4a42-9577-7055d000adff,36.0,Female,27,Fiber optic,Yes,No,Month-to-month,Bank transfer,87.17,2339.26,No,Yes,No,Yes,No
3196,c18c9ee8-7d99-43f7-a404-4e9a0ac9e712,59.0,Female,23,Fiber optic,Yes,Yes,Month-to-month,Credit card,36.94,853.93,No,No,No,No,No
3197,f0bc2182-0a15-444c-ab72-d914907b5158,52.0,Female,68,DSL,No,Yes,Month-to-month,Electronic check,79.63,5402.26,Yes,No,Yes,Yes,No
3198,df91807b-2e43-4070-8fcc-27e72e00a824,63.0,Male,14,None,Yes,Yes,Month-to-month,Credit card,80.7,1108.89,Yes,No,No,No,No
3199,47fc1b08-0402-420b-b3be-b29c06e2b39f,43.0,Female,63,Fiber optic,Yes,No,One year,Mailed check,67.8,4284.37,No,No,No,Yes,No
3200,52df0cb7-6192-4ebc-9aec-f90569939078,68.0,Male,65,None,No,No,Two year,Bank transfer,115.32,7490.19,No,No,Yes,No,No
3201,d70cb128-0085-4315-8c5b-45fedff05251,22.0,Female,68,Fiber optic,Yes,Yes,Month-to-month,Electronic check,30.82,2078.32,No,No,Yes,No,No
3202,e7e47ab7-2e31-4612-931c-0f85208854a4,46.0,Female,63,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,60.66,3811.95,No,No,Yes,No,No
3203,9dd0fdc9-dbbb-4e1a-a55b-b78b6bf9fb0b,,Female,64,DSL,No,Yes,One year,Electronic check,108.29,6923.35,No,Yes,No,No,No
3204,057f74fb-2d52-4a28-b074-ee6463663c85,37.0,Male,32,DSL,Yes,No,Two year,Electronic check,58.63,1887.6,Yes,Yes,Yes,No,No
3205,5207bdb3-e975-468f-9eb8-6ccf506e662f,66.0,Male,13,DSL,Yes,Yes,Two year,Credit card,62.46,795.35,Yes,No,Yes,Yes,No
3206,c5e1bddd-a2f6-4d27-b623-e91aff824832,,Male,66,Fiber optic,Yes,Yes,One year,Electronic check,86.83,5717.39,No,No,No,No,No
3207,a4cef61c-93a9-4dfc-9165-cc72f9f5e0b3,27.0,Male,19,Fiber optic,No,No,Month-to-month,Credit card,86.56,1654.44,Yes,No,No,No,No
3208,8891b7a0-7060-43d7-86b2-dcba2e7bcf3b,22.0,Female,24,Fiber optic,Yes,No,Month-to-month,Electronic check,22.29,530.46,No,Yes,Yes,No,No
3209,e49673f3-5a26-4c80-abf7-fdfbc9130849,53.0,Male,11,Fiber optic,Yes,Yes,Month-to-month,Electronic check,65.57,723.55,No,No,No,No,No
3210,b6316687-d74e-4464-bc69-a085d1e9888c,23.0,Male,59,None,Yes,No,Month-to-month,Credit card,533.5,3142.74,Yes,No,No,No,No
3211,fcad4828-bb82-4423-ade0-a41ddd958204,43.0,Female,15,DSL,Yes,Yes,One year,Electronic check,82.77,1261.76,No,Yes,No,Yes,No
3212,b4175b0c-d652-4168-823c-c36eedebe36d,21.0,Female,10,DSL,Yes,Yes,One year,Credit card,75.57,742.8,Yes,Yes,No,No,Yes
3213,5cfc971e-f125-4d1d-b87f-b711566af92a,56.0,Male,41,Fiber optic,Yes,Yes,One year,Mailed check,85.09,3491.51,Yes,Yes,Yes,Yes,No
3214,cdc3db3d-7521-472e-8804-bec4c4381f6b,56.0,Female,27,Fiber optic,Yes,No,Month-to-month,Electronic check,85.38,2320.29,Yes,No,No,Yes,No
3215,bc55a4fa-0ab9-4040-8f0c-1f70a8539c48,67.0,Male,60,Fiber optic,Yes,No,One year,Bank transfer,45.49,2725.65,No,No,No,No,No
3216,b8361010-2d33-4534-b84e-562e7929f234,,Female,52,Fiber optic,Yes,Yes,Month-to-month,Electronic check,44.65,2314.26,Yes,No,No,No,No
3217,54cb623b-6804-4e09-87f3-bc8b9304051c,18.0,Male,28,DSL,Yes,No,Month-to-month,Electronic check,57.03,1604.51,Yes,Yes,No,Yes,No
3218,ca3925a8-f0a3-4d97-85bf-dc254afb742a,41.0,Male,65,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,44.2,2883.04,Yes,No,No,No,No
3219,266f37a0-331b-475b-ac70-e1e224896065,53.0,Male,17,None,Yes,No,Two year,Electronic check,88.28,1492.76,Yes,Yes,Yes,Yes,No
3220,0885af1c-b666-4367-864f-bfab24a537cc,23.0,Male,44,DSL,Yes,No,Month-to-month,Electronic check,80.29,3547.38,No,Yes,Yes,No,No
3221,09b945b5-7b19-4ab1-82ae-c8ebc364db6c,58.0,Male,10,None,No,Yes,Two year,Credit card,41.64,416.91,Yes,Yes,Yes,Yes,No
3222,83dac853-ebb1-4789-962f-9c9c789e542c,63.0,Female,63,None,No,Yes,Month-to-month,Credit card,108.41,6834.92,No,No,Yes,Yes,No
3223,5d15af1d-1a0d-424e-b38a-06938209da7b,61.0,Male,47,DSL,Yes,No,Month-to-month,Mailed check,66.07,3120.17,Yes,Yes,No,No,No
3224,c9c00b3b-4123-4aea-be18-11a94a75585e,48.0,Male,38,DSL,Yes,Yes,Two year,Mailed check,32.71,1250.67,No,Yes,Yes,No,No
3225,abcff746-851e-474d-a7d6-d63f4ab694ea,37.0,Male,70,Fiber optic,Yes,No,Month-to-month,Bank transfer,41.3,2891.0,Yes,Yes,Yes,Yes,No
3226,64d86b88-985e-4ed3-ad26-b9b83d6f4fab,41.0,Male,53,Fiber optic,Yes,Yes,Month-to-month,Mailed check,73.99,3914.75,No,Yes,No,Yes,No
3227,f6da38cf-dad1-4542-8770-3f957e529556,,Male,44,Fiber optic,Yes,No,Month-to-month,Mailed check,53.84,2396.05,Yes,No,No,Yes,No
3228,4256c51b-2892-4d5d-800d-6ebfbd0927bf,53.0,Female,54,Fiber optic,Yes,Yes,Two year,Credit card,105.12,5668.59,No,No,No,Yes,No
3229,1795b1cb-9cc4-4cdb-a4a4-991d3d084625,38.0,Female,20,Fiber optic,No,Yes,Month-to-month,Electronic check,69.47,1392.58,No,No,No,Yes,No
3230,679426c9-4512-4e77-be53-c60c5d640b68,,Male,31,DSL,Yes,Yes,Month-to-month,Mailed check,111.53,3462.53,No,No,No,No,No
3231,0007ab49-03b9-4c47-8d2d-cdd22f219a0b,,Female,7,None,Yes,No,Month-to-month,Credit card,30.18,2168.3,No,No,No,No,No
3232,670df4fd-273e-42d1-904f-0071b99502d2,61.0,Male,58,Fiber optic,No,Yes,Month-to-month,Bank transfer,86.86,5059.16,Yes,No,No,No,No
3233,71b89a0d-d674-466a-92c7-edc35261a207,59.0,Female,10,Fiber optic,Yes,Yes,Month-to-month,Credit card,108.58,1086.28,No,Yes,No,Yes,Yes
3234,489f2ca7-a80d-4933-8755-d00f64120aa2,47.0,Female,10,None,Yes,No,One year,Electronic check,49.29,491.95,Yes,No,Yes,No,No
3235,d40866ca-c600-49e8-aab0-eb8b5680cb6c,39.0,Male,39,Fiber optic,No,No,One year,Electronic check,33.57,1324.75,No,Yes,No,No,No
3236,9e392c3f-5276-4ee0-9de3-02adbd60c1d8,45.0,Female,28,DSL,No,Yes,Month-to-month,Credit card,65.66,1837.12,No,No,No,Yes,No
3237,9453abf7-b06e-4062-b981-c55220d1fbe6,24.0,Female,30,Fiber optic,No,No,One year,Electronic check,116.13,3492.66,No,No,No,No,No
3238,185b2bea-2fc6-46c6-9095-44ca6feb0dd9,52.0,Male,37,Fiber optic,Yes,No,Two year,Bank transfer,83.35,3085.89,Yes,Yes,No,Yes,No
3239,5bded351-2d99-41bd-a1d5-7e6bf2def763,45.0,Male,67,DSL,Yes,Yes,Two year,Electronic check,84.4,5664.01,Yes,Yes,No,Yes,No
3240,60a1980d-eec1-4d47-8348-468a6c4e1806,31.0,Female,43,None,No,Yes,Month-to-month,Bank transfer,87.15,3754.7,Yes,Yes,No,Yes,No
3241,7c51afe9-94e3-462f-bf36-9186d8d807d5,27.0,Female,52,DSL,Yes,No,Month-to-month,Mailed check,23.98,1242.93,Yes,Yes,Yes,No,No
3242,f69ac55d-a1c9-46ee-a059-2007b15a1f27,33.0,Female,56,Fiber optic,No,No,Two year,Electronic check,64.56,3596.92,Yes,No,Yes,Yes,No
3243,40bfa4aa-32a2-4352-bab2-3bc68730229c,33.0,Male,68,Fiber optic,Yes,Yes,Month-to-month,Mailed check,27.76,1870.94,Yes,No,Yes,No,No
3244,10d64090-714b-4fc9-8e30-6398f4a2968d,48.0,Female,9,DSL,Yes,Yes,Month-to-month,Bank transfer,51.59,445.91,No,No,Yes,No,No
3245,a9db3565-3036-4b40-ad82-45ec46de6fef,59.0,Female,23,None,No,Yes,Two year,Electronic check,102.16,2348.77,No,No,Yes,No,No
3246,1f5ea072-27d6-4af5-99da-1696d3de15c9,42.0,Female,63,None,Yes,Yes,Month-to-month,Bank transfer,856.3,5371.16,No,Yes,No,Yes,No
3247,005c10e3-6267-4ecf-9dfe-fed0a944873e,30.0,Male,61,Fiber optic,Yes,Yes,Month-to-month,Mailed check,119.56,7291.56,Yes,Yes,No,No,No
3248,acbc7035-e044-41c9-9b5a-57fdeb3e58c4,23.0,Male,40,DSL,Yes,Yes,Month-to-month,Electronic check,37.22,1490.14,No,No,No,No,No
3249,ba36a691-2a2a-4516-9d96-78396603a584,61.0,Male,44,DSL,Yes,No,Two year,Bank transfer,59.71,2635.8,No,No,No,No,No
3250,de1a388d-54ea-460b-8c8b-ec88265d802f,26.0,Male,24,Fiber optic,Yes,No,Month-to-month,Electronic check,100.96,2428.08,No,No,No,No,No
3251,bc12eac5-aefc-4fe7-9510-5e05901aada9,62.0,Female,51,DSL,Yes,Yes,Two year,Electronic check,41.57,2129.09,Yes,Yes,Yes,Yes,No
3252,cab72ace-025a-45b6-8dfd-1f4881e86742,53.0,Male,58,Fiber optic,Yes,Yes,One year,Mailed check,35.37,2055.6,Yes,No,No,Yes,No
3253,40b93317-847c-4148-a5b8-84d081d9d9f9,60.0,Female,33,None,No,Yes,Month-to-month,Bank transfer,62.76,2067.84,No,No,No,No,No
3254,637b2753-518b-43bf-b8ec-c565dea25286,37.0,Female,16,Fiber optic,Yes,Yes,Month-to-month,Credit card,58.37,932.86,Yes,No,Yes,No,No
3255,bcd36b64-8f8c-4e94-b8af-9649ea3cf06c,35.0,Female,22,None,No,No,Month-to-month,Electronic check,118.02,2587.92,No,No,Yes,Yes,No
3256,b0dda111-8ddb-4499-af6f-1de389180082,60.0,Female,57,Fiber optic,Yes,No,One year,Electronic check,65.63,3743.19,Yes,No,Yes,Yes,No
3257,b90785d9-7741-4920-ad73-a2e498410741,38.0,Male,62,Fiber optic,Yes,Yes,Month-to-month,Electronic check,106.09,6561.74,Yes,Yes,No,Yes,No
3258,f0cc3b75-597b-4ed0-89c4-b9a57b2cf4d0,21.0,Male,71,None,Yes,Yes,Two year,Bank transfer,108.8,7735.46,No,No,No,No,No
3259,b55dc717-4f46-41e6-a96d-c7d956334cf1,67.0,Male,70,Fiber optic,No,Yes,Month-to-month,,35.79,2495.73,Yes,Yes,No,Yes,No
3260,a6325a1c-2c71-4d6c-abf5-d56e4f574876,50.0,Male,30,None,No,No,Month-to-month,Bank transfer,91.53,2747.44,Yes,Yes,Yes,Yes,No
3261,e746b39e-fd14-49b5-b4a8-753677f20194,44.0,Male,23,DSL,No,Yes,Month-to-month,Electronic check,47.76,1101.69,Yes,No,Yes,No,No
3262,decbb1ee-1e51-48be-922a-63a41d3a7b7a,24.0,Female,32,DSL,Yes,No,One year,Credit card,29.47,954.67,No,Yes,Yes,No,No
3263,264946d9-6f79-4356-90b5-d435d186a674,,Male,57,None,Yes,No,Month-to-month,Mailed check,107.47,6108.98,Yes,Yes,Yes,No,No
3264,16b92e52-04f0-4331-9a78-6c53c409698c,32.0,Male,9,Fiber optic,No,Yes,Month-to-month,Credit card,49.24,439.91,No,Yes,Yes,No,No
3265,17db8d29-9c99-49f2-bd5d-274c59f3cc01,35.0,Male,31,None,No,No,Two year,Electronic check,54.54,1696.24,Yes,No,Yes,No,No
3266,9753563d-dd05-47aa-a460-c9a61f4bc0dd,49.0,Male,71,None,No,No,Month-to-month,,52.4,3737.91,No,Yes,No,No,No
3267,247aea1a-b41a-48fe-902a-e46d80e48bae,28.0,Female,9,DSL,Yes,No,Month-to-month,Bank transfer,40.03,359.88,No,Yes,Yes,Yes,No
3268,72fa1ba8-c75a-49b9-93dd-820b163c942e,37.0,Female,13,Fiber optic,No,No,One year,Bank transfer,63.45,818.91,Yes,Yes,No,No,No
3269,8aec72a0-26e6-4d38-8211-f55beb239edd,,Female,58,Fiber optic,Yes,Yes,One year,Electronic check,62.83,3664.41,Yes,No,No,Yes,No
3270,0af659c7-9481-448c-a900-dc24a8a10e50,32.0,Female,3,Fiber optic,Yes,Yes,Month-to-month,,60.88,190.67,Yes,Yes,No,Yes,No
3271,0726018d-ab6e-4931-ace2-db379ba57f1e,65.0,Female,35,Fiber optic,Yes,No,Month-to-month,Electronic check,111.63,3920.79,No,No,No,Yes,No
3272,e8487bb6-6fd6-46c7-87bd-1df5d15a568f,24.0,Male,21,DSL,Yes,No,Two year,Electronic check,53.98,1121.48,Yes,Yes,Yes,No,No
3273,aa928951-ab5f-433b-9212-dab081cecf4f,38.0,Female,64,Fiber optic,No,No,Month-to-month,Mailed check,23.04,1479.77,Yes,No,No,No,No
3274,aef42101-55de-4c0b-95d0-c163ec6399a3,59.0,Female,52,Fiber optic,No,Yes,One year,Mailed check,37.84,1956.85,Yes,Yes,No,No,No
3275,7fca1077-02ea-4536-85ab-ec829b4a5526,43.0,Female,34,DSL,No,No,Month-to-month,Bank transfer,92.15,3120.05,Yes,No,Yes,No,No
3276,b61ee215-b164-457b-913a-1f693c7a6ccd,61.0,Male,35,None,Yes,Yes,Month-to-month,Electronic check,79.09,2773.97,Yes,No,Yes,Yes,No
3277,d4ec9abe-83f0-4042-adba-7e15290c68a2,31.0,Male,15,Fiber optic,Yes,Yes,Month-to-month,Mailed check,115.17,1734.07,No,Yes,No,Yes,No
3278,25a6edd3-4140-49db-b210-71660d5e900f,54.0,Female,6,None,No,Yes,Month-to-month,Mailed check,89.44,531.82,No,No,No,No,Yes
3279,e039ceb4-c796-4cbd-bf6c-b34caf29cf37,38.0,Male,32,Fiber optic,Yes,Yes,One year,,39.42,1275.76,Yes,No,Yes,Yes,No
3280,df26a8fb-2b01-4ac1-ac07-0aae59f65b21,35.0,Male,52,DSL,No,Yes,Month-to-month,Credit card,32.06,1663.43,No,Yes,Yes,Yes,No
3281,857c53a3-368d-4a2b-9da0-92481f54b426,22.0,Female,28,Fiber optic,Yes,No,Month-to-month,Credit card,72.08,2015.54,No,No,No,No,No
3282,2eb1d033-24f7-408a-a5e5-e80c7853f13f,20.0,Male,64,DSL,Yes,Yes,Two year,Mailed check,86.53,5537.56,No,No,Yes,No,No
3283,b282a252-5b10-4fbe-8b6d-b20d0a9e77cd,40.0,Male,19,None,Yes,Yes,Month-to-month,Electronic check,36.56,692.21,No,Yes,No,Yes,No
3284,70e1282f-c514-45b0-9ba0-02115da9601c,43.0,Male,15,DSL,No,Yes,Two year,Credit card,80.17,1215.32,No,Yes,Yes,No,No
3285,15b082bf-4157-4c9a-b240-e3b2a79ba28e,54.0,Female,6,Fiber optic,Yes,Yes,Two year,Electronic check,106.5,628.58,No,No,No,No,Yes
3286,f9c269b7-47ca-48dc-b45f-a0870be1c4cb,41.0,Female,38,Fiber optic,Yes,No,Two year,Electronic check,92.76,3517.34,No,No,Yes,Yes,No
3287,ffc5f941-7f1d-4ceb-8926-e039e4682bde,66.0,Female,26,Fiber optic,No,Yes,Two year,Electronic check,86.42,2235.01,Yes,No,Yes,Yes,No
3288,158b4f16-1d00-432e-8c8e-87c1f500825c,36.0,Male,51,DSL,Yes,Yes,Month-to-month,Electronic check,98.93,5064.27,Yes,No,No,Yes,No
3289,9d3b0f32-6e2b-471d-a28d-6b5fe585664f,68.0,Female,53,Fiber optic,No,No,Two year,Credit card,30.41,1608.48,Yes,Yes,Yes,Yes,No
3290,2d4544eb-d7ef-4f33-b55e-792862379cb6,42.0,Male,56,Fiber optic,Yes,No,Two year,Mailed check,40.38,2253.59,No,Yes,Yes,Yes,No
3291,f476aa23-93c7-404c-a674-109cbdd020b9,38.0,Male,59,DSL,Yes,No,Two year,Credit card,23.81,1401.92,Yes,No,No,No,No
3292,9b61db72-9311-4860-88d0-80ee92a9668c,29.0,Male,70,None,No,No,Month-to-month,Electronic check,34.5,2423.49,No,No,Yes,No,No
3293,b1f55d60-8e27-4e79-bfd0-a2959e6f287b,58.0,Female,58,Fiber optic,Yes,No,Two year,Mailed check,111.32,6463.2,Yes,Yes,Yes,No,No
3294,292c994a-0ab3-4f4f-b449-6213cdb6b720,50.0,Female,13,Fiber optic,Yes,Yes,One year,Credit card,42.21,542.98,No,No,Yes,Yes,No
3295,a7fd5df2-d6fd-409f-aa30-a5d87e77f2a1,67.0,Female,43,Fiber optic,Yes,No,One year,Credit card,86.21,3703.03,Yes,No,No,Yes,No
3296,58b2375a-e44e-4516-a393-6ad6e4712c1c,21.0,Female,51,DSL,Yes,No,Month-to-month,Bank transfer,89.16,4532.61,No,No,No,No,No
3297,8fb1185e-cb18-4a7a-b579-179688cb1bcc,59.0,Male,19,None,Yes,Yes,Month-to-month,Electronic check,84.53,1607.46,No,Yes,No,No,No
3298,430edc5e-4470-4ad0-9689-edee37c07031,,Female,21,Fiber optic,Yes,No,Two year,Bank transfer,75.39,1596.01,Yes,Yes,No,No,No
3299,904ef5cc-045f-4a9f-bc49-dfe60484dd03,39.0,Male,24,DSL,No,No,Month-to-month,Electronic check,68.61,1640.82,Yes,No,Yes,Yes,No
