Age;Gender;Tenure;Service_Internet;Service_Phone;Service_TV;Contract;PaymentMethod;MonthlyCharges;TotalCharges;StreamingMovies;StreamingMusic;OnlineSecurity;TechSupport;Churn;TotalServices;CLV;AvgMonthlyChargeOverTenure;RecentPaymentDrop
42.0;1;56;1;0;0;0;0;55.79;3111.76;1;0;0;1;0;2;3124.24;54.59228070175439;1.0219393526493046
67.0;0;22;0;1;0;0;0;76.17;7434.915000000001;0;0;1;1;0;3;1675.74;323.2571739130435;0.23563282162607102
27.0;1;19;1;0;0;1;2;20.9;384.46;0;0;1;1;0;3;397.09999999999997;19.223;1.0872392446548405
38.0;0;31;1;1;1;0;3;52.14;1595.82;1;1;1;0;0;4;1616.34;49.869375;1.045531450915517
53.0;1;26;1;1;0;1;3;96.87;2522.51;0;1;0;1;0;3;2518.62;93.4262962962963;1.0368601115555538
29.0;1;42;1;1;1;0;0;70.11;2932.24;0;1;0;1;0;4;2944.62;68.19162790697673;1.0281320765012416
44.0;0;41;1;0;1;0;0;98.89;4046.93;1;1;0;1;0;3;4054.4900000000002;96.35547619047618;1.0263038896150911
57.0;0;23;1;0;0;2;0;89.9;2068.09;0;0;0;1;0;2;2067.7000000000003;86.17041666666667;1.0432814819471106
19.0;0;47;1;0;0;2;3;105.49;4956.15;0;1;1;1;0;3;4958.03;103.253125;1.0216639932205442
30.0;0;13;0;1;0;0;2;20.74;262.49;0;0;1;0;0;2;269.62;18.749285714285715;1.1061754733513656
49.0;1;66;0;1;1;0;2;46.13;3059.77;1;0;1;0;0;3;3044.5800000000004;45.66820895522388;1.0101118711537143
48.0;1;66;1;0;1;2;2;74.88;4926.81;0;0;1;1;0;4;4942.08;73.5344776119403;1.018297843838102
33.0;1;16;1;1;0;1;1;114.1;1810.77;1;0;0;0;0;2;1825.6;106.51588235294118;1.071201753949977
49.0;0;28;1;1;1;0;0;87.98;2468.02;1;0;0;0;0;3;2463.44;85.10413793103449;1.0337922707271416
49.0;1;35;1;1;0;0;3;65.66;2291.84;0;1;0;1;0;3;2298.1;63.662222222222226;1.0313808991901703
51.0;0;41;1;1;0;0;2;33.01;1346.76;1;0;0;1;0;3;1353.4099999999999;32.065714285714286;1.0294484540675397
28.0;1;31;1;1;0;0;2;69.32;2138.13;1;1;1;0;0;3;2148.9199999999996;66.8165625;1.037467319573646
44.0;0;32;0;1;1;2;1;64.11;2054.9;1;0;1;0;0;3;2051.52;62.26969696969697;1.0295537495741884
32.0;1;54;1;1;0;0;1;97.84;5285.62;1;1;1;1;0;4;5283.360000000001;96.10218181818182;1.018083025264775
34.0;1;59;1;1;0;0;2;61.33;3619.66;1;1;0;1;0;3;3618.47;60.327666666666666;1.0166148201764806
57.0;0;41;1;1;1;0;0;171.995;2121.25;1;1;0;0;0;3;7051.795;50.50595238095238;3.4054401885680616
35.0;1;66;0;1;1;0;3;28.97;1904.51;0;0;1;0;0;3;1912.02;28.4255223880597;1.019154533187014
26.0;0;54;1;1;1;0;2;24.65;1329.47;1;0;0;0;0;3;1331.1;24.17218181818182;1.0197672756812863
42.0;1;40;0;1;1;0;0;63.91;2566.07;0;1;0;0;0;2;2556.3999999999996;62.58707317073171;1.021137381287338
57.0;1;28;0;1;0;0;0;54.69;1547.0;0;1;1;1;0;3;1531.32;53.3448275862069;1.0252165481577247
31.0;0;37;0;1;0;0;2;75.53;2805.72;1;1;0;1;0;2;2794.61;73.83473684210526;1.0229602383701868
42.0;0;65;1;0;0;0;2;91.19;5932.41;0;1;0;0;0;1;5927.349999999999;89.88499999999999;1.01451855148245
67.0;1;55;1;0;1;0;2;24.0;1329.82;0;0;1;0;0;3;1320.0;23.746785714285714;1.0106630972612836
39.0;1;4;1;1;0;1;2;69.62;266.66;0;1;0;1;0;3;278.48;53.33200000000001;1.3054076351908797
69.0;1;10;1;1;1;0;2;106.2;1054.86;1;0;1;0;1;4;1062.0;95.89636363636363;1.107445537796485
47.0;1;47;1;0;0;0;3;65.52;3084.68;0;1;0;0;0;1;3079.4399999999996;64.26416666666667;1.0195417352853455
37.0;1;14;1;1;0;0;2;72.12;1008.5;1;0;0;1;0;3;1009.6800000000001;67.23333333333333;1.0726822012890431
38.0;1;38;1;1;0;2;3;68.68;7434.915000000001;1;1;0;0;0;2;2609.84;190.63884615384617;0.36026235673171786
61.0;0;12;0;1;0;2;2;58.98;717.55;0;0;1;0;0;2;707.76;55.19615384615384;1.0685527140965787
49.0;0;45;1;1;0;0;0;31.01;1403.69;1;0;1;0;0;3;1395.45;30.515;1.0162215303948878
68.0;0;17;1;1;0;1;0;32.64;5439.700000000001;0;1;1;0;0;3;554.88;302.2055555555556;0.10800595621082044
63.0;1;35;1;0;0;0;0;37.91;1326.97;0;1;1;1;0;3;1326.85;36.86027777777778;1.0284784132271263
66.0;1;66;1;0;1;0;2;99.26;6541.95;0;1;0;0;0;2;6551.160000000001;97.6410447761194;1.016580683129648
44.0;1;41;1;1;0;0;2;47.53;1940.96;1;1;1;0;0;3;1948.73;46.21333333333333;1.0284910559723024
52.0;0;67;0;1;0;0;2;114.81;7434.915000000001;0;1;1;1;0;3;7692.27;109.33698529411765;1.0500563893467512
49.0;0;29;1;1;1;0;2;101.02;2930.92;0;1;0;0;0;3;2929.58;97.69733333333333;1.0340097989709716
47.0;1;18;1;1;1;1;2;88.45;1574.25;1;1;0;1;0;4;1592.1000000000001;82.85526315789474;1.067524217881531
56.0;1;20;1;1;0;1;2;92.04;1844.74;1;1;1;1;0;4;1840.8000000000002;87.84476190476191;1.0477574075479472
66.0;0;14;1;1;1;0;0;24.76;360.22;0;1;0;0;0;3;346.64000000000004;24.014666666666667;1.0310365887513187
29.0;0;34;1;1;1;0;1;76.84;2617.86;0;1;0;1;0;4;2612.56;74.796;1.0273276645809937
58.0;0;49;1;1;0;0;2;114.11;5591.91;0;1;1;0;0;3;5591.39;111.8382;1.0203132739976144
64.0;1;54;1;1;0;0;1;23.91;1306.48;0;0;0;0;0;2;1291.14;23.75418181818182;1.0065596105566101
35.0;1;31;0;0;0;2;2;49.1;1525.37;1;0;0;1;0;1;1522.1000000000001;47.6678125;1.0300451693687434
38.0;1;58;1;1;1;1;0;25.15;1450.07;1;0;0;0;0;3;1458.6999999999998;24.577457627118644;1.0232954271173116
30.0;0;42;1;0;1;2;0;76.97;3233.99;1;1;1;0;0;3;3232.74;75.20906976744186;1.0234138015269063
38.0;0;58;0;1;1;1;2;31.62;1853.56;0;1;1;0;0;3;1833.96;31.416271186440678;1.0064848184035047
44.0;1;30;1;1;1;0;2;67.93;2026.97;1;1;0;0;0;3;2037.9;65.38612903225807;1.0389053612041619
63.0;1;25;1;1;1;0;2;91.99;2285.95;1;0;0;0;0;3;2299.75;87.92115384615384;1.0462783525448938
57.0;0;63;1;1;0;0;2;36.44;2301.87;1;0;0;1;0;3;2295.72;35.96671875;1.013158866486813
63.0;1;19;0;1;1;0;2;95.54;1813.02;0;1;0;1;0;3;1815.2600000000002;90.651;1.0539321132695725
24.0;0;8;1;0;1;2;1;26.02;202.84;0;0;0;0;0;2;208.16;22.537777777777777;1.1545060145927826
40.0;0;3;1;0;1;0;0;34.96;92.29;1;0;0;1;0;3;104.88;23.0725;1.5152237512189837
61.0;1;67;1;1;1;0;0;48.01;3197.17;0;0;0;0;0;3;3216.67;47.01720588235294;1.0211155490637032
49.0;0;17;1;1;1;1;3;99.61;1678.81;1;1;0;0;0;3;1693.37;93.26722222222222;1.0680065046074303
44.0;1;14;0;1;1;2;2;105.01;1486.29;1;1;1;1;0;4;1470.14;99.086;1.0597864481359627
39.0;0;9;1;1;0;0;3;42.04;378.27;1;1;0;1;0;3;378.36;37.827;1.111375472546065
39.0;0;62;0;1;1;1;2;29.58;1814.34;1;1;1;1;0;4;1833.9599999999998;28.799047619047617;1.0271172988524753
60.0;1;21;0;1;1;0;1;104.8;2212.64;1;0;1;0;0;3;2200.7999999999997;100.57454545454544;1.0420131607491505
42.0;0;37;1;1;1;0;2;84.94;3155.13;0;1;0;0;0;3;3142.7799999999997;83.02973684210527;1.0230069759407694
39.0;1;11;1;1;1;0;2;35.79;405.98;0;0;1;1;0;5;393.69;33.83166666666667;1.0578846248583673
45.0;1;20;1;1;1;0;2;75.77;1511.17;0;1;1;1;0;5;1515.3999999999999;71.9604761904762;1.0529391134021981
46.0;0;35;0;1;1;1;0;107.24;3750.71;0;1;0;1;0;3;3753.3999999999996;104.18638888888889;1.0293091174737583
30.0;1;53;1;1;1;0;0;26.95;1429.73;0;1;0;1;0;4;1428.35;26.476481481481482;1.0178844956740083
44.0;1;47;1;0;0;1;2;28.37;1347.4;1;1;0;0;0;1;1333.39;28.070833333333336;1.0106575627133738
19.0;1;52;1;1;1;2;0;47.36;2457.17;0;0;0;0;0;3;2462.72;46.361698113207545;1.021532901671435
46.0;1;8;1;0;1;0;0;85.23;674.3;0;0;1;1;1;4;681.84;74.92222222222222;1.1375797122942313
38.0;1;4;1;0;1;1;1;37.8;158.16;0;0;1;0;0;3;151.2;31.631999999999998;1.1949924127465856
32.0;1;27;1;0;1;0;3;101.64;2756.37;1;0;1;1;0;4;2744.28;98.44178571428571;1.0324883814582222
69.0;0;44;0;0;1;0;0;95.04;4181.23;1;1;0;1;0;2;4181.76;92.91622222222222;1.0228569105263285
44.0;1;40;1;1;1;1;2;76.1;3050.7;0;0;0;1;0;4;3044.0;74.40731707317073;1.0227488773068476
67.0;0;47;1;0;1;1;2;31.61;1486.79;0;1;0;0;0;2;1485.67;30.974791666666665;1.0205072673343243
48.0;0;44;1;1;1;0;2;118.82;5225.57;1;0;1;0;0;4;5228.08;116.12377777777778;1.0232185197021568
32.0;1;48;1;1;1;2;3;69.0;3303.71;0;0;1;1;0;5;3312.0;67.4226530612245;1.0233949105702376
68.0;0;52;1;0;1;0;2;65.21;3379.38;1;1;0;1;0;3;3390.9199999999996;63.761886792452835;1.022711266563689
40.0;0;68;0;0;1;2;2;119.56;7434.915000000001;0;1;1;1;0;3;8130.08;107.75239130434784;1.1095809434270598
44.0;1;11;0;0;0;0;3;106.39;1160.53;1;0;0;1;1;1;1170.29;96.71083333333333;1.1000835825010986
61.0;1;4;1;0;0;0;2;65.64;265.39;1;1;1;0;0;2;262.56;53.077999999999996;1.2366705603074721
30.0;1;48;0;0;0;0;2;61.88;2982.42;1;1;1;1;0;2;2970.2400000000002;60.86571428571429;1.0166643195794018
39.0;0;26;1;0;0;0;3;29.59;771.38;1;1;1;0;0;2;769.34;28.56962962962963;1.0357152116985142
60.0;0;39;1;0;0;0;0;112.65;4384.14;1;0;0;1;0;2;4393.35;109.60350000000001;1.0277956452120598
54.0;1;58;1;1;0;1;1;104.38;6062.59;0;1;1;0;0;3;6054.04;102.7557627118644;1.0158067756519902
44.0;1;19;1;0;0;0;3;51.0;971.97;0;0;1;0;0;2;969.0;48.5985;1.0494151054044878
20.0;0;58;1;0;1;0;3;95.33;5534.09;1;0;0;0;0;2;5529.14;93.79813559322034;1.0163315016560988
44.0;0;28;1;0;1;0;2;96.27;2690.37;0;0;0;1;0;3;2695.56;92.77137931034483;1.037712284927352
40.0;0;66;0;1;0;0;2;42.79;2835.47;1;1;0;1;0;2;2824.14;42.320447761194025;1.0110951623540367
46.0;0;10;1;1;0;1;2;81.37;824.98;1;0;1;1;1;4;813.7;74.99818181818182;1.0849596353851003
47.0;1;58;1;1;1;1;0;45.5;2637.16;1;1;0;0;0;3;2639.0;44.697627118644064;1.0179511292450971
44.0;0;14;1;0;0;2;2;98.99;1393.04;1;0;1;1;0;3;1385.86;92.86933333333333;1.0659062194911848
61.0;0;15;0;1;1;0;0;35.38;541.71;0;0;1;1;0;4;530.7;33.856875;1.0449871702571487
64.0;0;33;1;1;1;0;0;86.89;2862.72;1;0;0;0;0;3;2867.37;84.19764705882352;1.0319765817124973
42.0;0;17;1;1;1;0;2;52.6;893.39;0;0;1;1;0;5;894.2;49.632777777777775;1.0597835211945512
54.0;1;24;1;0;1;2;2;23.62;567.68;0;0;0;0;0;2;566.88;22.707199999999997;1.040198703494927
64.0;1;30;1;0;1;1;3;32.37;960.12;0;1;0;0;0;2;971.0999999999999;30.971612903225807;1.0451506061742282
25.0;0;62;1;0;0;0;3;85.49;5304.8;0;0;1;0;0;2;5300.38;84.2031746031746;1.0152823857638364
59.0;0;13;1;1;0;0;3;43.99;582.1;0;1;1;0;0;3;571.87;41.57857142857143;1.0579969077478097
33.0;1;62;0;1;0;1;1;83.1;5150.76;0;1;0;1;0;2;5152.2;81.75809523809524;1.0164131118514548
25.0;1;47;1;1;1;1;1;61.48;2892.96;1;1;0;1;0;4;2889.56;60.27;1.0200763232122116
18.0;0;16;1;1;0;2;1;89.27;1442.31;1;0;0;1;0;3;1428.32;84.84176470588235;1.0521940498228535
61.0;0;66;1;0;1;0;2;69.29;4569.09;0;1;0;1;0;3;4573.14;68.19537313432836;1.0160513362617063
44.0;1;43;1;1;1;2;2;50.85;2190.15;0;0;0;1;0;4;2186.55;49.77613636363637;1.0215738648037804
20.0;1;8;0;1;0;0;2;34.58;270.94;0;0;1;0;0;2;276.64;30.104444444444443;1.1486676016830295
18.0;1;3;0;1;1;2;2;54.11;156.36;1;0;0;1;0;3;162.32999999999998;39.09;1.3842414939882322
21.0;1;12;1;1;1;2;3;83.49;1005.3;1;0;1;1;0;5;1001.8799999999999;77.33076923076922;1.0796478663085647
57.0;1;16;1;0;1;1;0;94.05;1507.21;1;1;0;0;0;2;1504.8;88.65941176470588;1.0608010827953636
52.0;1;59;1;1;0;1;3;36.03;2131.32;0;0;1;1;0;4;2125.77;35.522000000000006;1.0143009965655085
49.0;0;49;1;0;1;0;1;86.43;4235.83;1;0;0;1;0;3;4235.070000000001;84.7166;1.0202250798544796
59.0;1;63;1;1;0;0;1;37.93;2394.24;1;0;1;1;0;4;2389.59;37.41;1.0139000267308207
51.0;1;62;1;1;0;0;2;42.18;2631.82;1;1;0;0;0;2;2615.16;41.77492063492064;1.0096967117812008
60.0;1;49;1;1;0;0;1;73.13;3593.97;1;1;0;0;0;2;3583.37;71.87939999999999;1.0173985870777997
42.0;1;51;1;1;0;0;3;48.92;2498.3;1;0;0;0;0;2;2494.92;48.04423076923077;1.01822839530881
27.0;0;33;1;0;1;0;3;86.16;2848.33;0;1;0;1;0;3;2843.2799999999997;83.77441176470587;1.0284763352560975
38.0;0;30;1;1;1;2;0;115.58;3464.41;1;1;0;0;0;3;3467.4;111.75516129032258;1.0342251638807185
63.0;1;59;1;1;1;0;2;34.89;2056.92;0;1;1;1;0;5;2058.51;34.282000000000004;1.0177352546525873
56.0;0;15;1;1;1;1;1;77.05;1160.67;0;1;0;0;0;3;1155.75;72.541875;1.0621451403068916
44.0;0;23;1;1;0;1;0;112.33;2584.47;0;1;0;0;0;2;2583.59;107.68624999999999;1.0431229613808635
44.0;0;45;1;0;1;0;1;37.65;1702.18;0;0;1;0;0;3;1694.25;37.00391304347826;1.0174599631061343
19.0;0;62;1;1;1;0;1;56.69;3527.45;0;0;0;0;0;3;3514.7799999999997;55.99126984126984;1.0124792697274234
58.0;0;71;0;1;0;0;3;32.36;2296.54;1;1;0;1;0;2;2297.56;31.89638888888889;1.0145349090370732
65.0;0;15;1;0;0;1;2;84.2;1242.91;0;1;0;1;0;2;1263.0;77.681875;1.0839079257548816
30.0;1;46;1;1;0;0;2;86.91;4018.2;1;0;1;0;0;3;3997.8599999999997;85.49361702127659;1.0165671196057937
26.0;1;64;1;1;0;0;2;86.42;5524.36;1;1;0;1;0;3;5530.88;84.99015384615385;1.0168236682620249
44.0;1;46;0;1;0;2;2;74.21;3415.61;1;0;1;0;0;2;3413.66;72.67255319148937;1.0211558111142665
53.0;1;56;0;1;0;0;1;94.63;5306.55;1;1;0;0;0;1;5299.28;93.09736842105264;1.0164626734884246
39.0;1;44;0;0;1;1;2;171.995;1052.05;1;1;0;0;0;1;7567.780000000001;23.378888888888888;7.3568509101278465
59.0;0;29;1;1;0;0;1;115.75;3374.81;0;0;0;0;0;2;3356.75;112.49366666666667;1.0289468147836471
43.0;1;62;0;0;1;1;0;42.21;2613.38;0;0;0;1;0;2;2617.02;41.48222222222223;1.0175443295655433
29.0;1;52;1;1;1;2;2;32.16;1684.22;0;0;1;1;0;5;1672.3199999999997;31.777735849056604;1.012029307335146
34.0;0;54;0;0;1;1;3;114.11;6163.92;1;1;0;1;0;2;6161.94;112.07127272727273;1.0181913457669793
31.0;0;57;0;1;0;0;3;103.04;5900.71;0;1;1;1;0;3;5873.280000000001;101.73637931034483;1.012813712248187
31.0;1;66;0;1;0;0;3;96.49;6379.34;1;0;1;0;0;2;6368.339999999999;95.21402985074627;1.0134010728382559
51.0;0;22;0;1;1;2;3;30.47;668.57;1;0;1;1;0;4;670.3399999999999;29.06826086956522;1.0482223252613787
37.0;0;20;1;1;1;0;2;100.75;2007.07;0;1;1;0;0;4;2015.0;95.5747619047619;1.0541485847528986
28.0;0;33;1;0;0;0;0;80.9;2643.43;0;0;0;1;0;2;2669.7000000000003;77.74794117647059;1.0405420230533815
33.0;0;25;1;0;0;1;3;93.19;2336.5;1;0;0;0;0;1;2329.75;89.86538461538461;1.0369955060988658
68.0;1;46;0;1;1;0;0;117.81;5429.34;0;0;0;0;0;2;5419.26;115.51787234042554;1.0198421907635182
48.0;0;57;0;1;1;0;1;39.44;2255.53;0;1;1;0;0;3;2248.08;38.888448275862075;1.0141829193138638
23.0;1;5;1;1;0;2;2;70.44;328.67;0;0;0;0;1;2;352.2;54.778333333333336;1.28590987921015
36.0;1;55;1;0;1;0;2;95.34;5231.12;1;1;0;0;0;2;5243.7;93.41285714285713;1.0206303812567865
54.0;0;61;0;0;0;0;0;63.37;3870.38;1;0;0;0;0;0;3865.5699999999997;62.425483870967746;1.0151302972834708
21.0;0;8;1;1;1;1;1;25.47;221.62;1;1;0;0;0;3;203.76;24.624444444444446;1.0343380561321178
64.0;0;16;1;0;1;2;3;31.14;497.68;1;0;0;0;0;2;498.24;29.27529411764706;1.0636955473396559
21.0;1;48;0;0;1;0;2;80.21;7434.915000000001;1;1;0;0;0;1;3850.08;151.7329591836735;0.5286260838220744
37.0;0;61;1;1;1;1;2;48.5;2948.16;0;1;1;0;0;4;2958.5;47.55096774193548;1.0199582112232715
27.0;0;15;0;0;1;1;2;33.78;508.77;1;1;1;1;0;3;506.70000000000005;31.798125;1.062326788136093
41.0;0;65;1;1;1;0;2;53.99;3506.6;0;1;0;0;0;3;3509.35;53.130303030303025;1.0161809159869961
52.0;0;22;0;1;0;0;2;40.1;894.08;1;1;0;1;0;2;882.2;38.87304347826087;1.0315631710808877
43.0;0;3;1;1;1;0;0;22.39;61.77;0;1;0;1;0;4;67.17;15.4425;1.449894770924397
54.0;1;54;0;1;0;1;2;35.18;1916.49;0;0;0;1;0;2;1899.72;34.84527272727273;1.0096061028233907
55.0;0;14;1;1;1;2;2;108.31;1513.26;1;0;0;1;0;4;1516.3400000000001;100.884;1.0736092938424329
38.0;0;36;0;1;0;0;2;21.2;752.5;0;0;0;1;0;2;763.1999999999999;20.33783783783784;1.042392026578073
57.0;0;67;1;0;1;2;1;97.39;6514.77;1;1;1;0;0;3;6525.13;95.8054411764706;1.0165393406060381
44.0;1;10;1;1;1;1;3;95.35;947.28;1;1;0;0;1;3;953.5;86.11636363636363;1.1072227852377332
38.0;0;49;1;1;1;0;1;76.42;3748.29;1;1;1;1;0;5;3744.58;74.9658;1.019398178902913
27.0;1;65;1;0;1;1;3;40.84;2648.5;1;0;1;0;0;3;2654.6000000000004;40.128787878787875;1.017723239569568
55.0;1;57;1;1;0;0;2;107.81;6136.97;0;1;0;1;0;3;6145.17;105.80982758620691;1.0189034653909013
63.0;0;27;1;1;0;2;2;67.51;1831.67;0;0;1;1;0;4;1822.7700000000002;65.41678571428572;1.0319981219324441
21.0;0;5;0;0;0;0;0;37.32;154.49;1;1;1;0;0;1;186.6;25.748333333333335;1.4494142015664444
62.0;0;71;1;0;1;1;3;62.9;4461.6;0;0;1;0;0;3;4465.9;61.96666666666667;1.0150618612157074
37.0;1;57;0;1;0;1;0;39.49;2237.59;0;1;1;1;0;3;2250.9300000000003;38.57913793103449;1.0236102234993898
34.0;1;15;1;1;0;0;0;57.6;855.31;1;1;1;1;0;4;864.0;53.456875;1.0775040628544037
24.0;1;30;0;0;0;2;0;69.67;7434.915000000001;1;0;1;1;0;2;2090.1;239.83596774193552;0.2904902073527404
21.0;1;20;1;1;0;1;2;55.99;1117.75;1;0;0;0;0;2;1119.8;53.226190476190474;1.051925743681503
46.0;1;37;1;1;1;2;1;85.7;3167.94;0;0;0;1;0;4;3170.9;83.36684210526316;1.0279866411611331
31.0;1;3;1;1;1;0;2;113.59;352.67;1;1;0;0;1;3;340.77;88.1675;1.2883432103666317
20.0;0;41;1;1;1;0;2;54.81;2247.07;1;0;0;0;0;3;2247.21;53.50166666666667;1.0244540668514999
41.0;0;39;0;0;0;2;3;55.57;2185.29;0;0;0;0;0;0;2167.23;54.63225;1.0171647698932407
54.0;1;26;1;0;1;1;0;93.83;2446.7;0;1;1;0;0;3;2439.58;90.61851851851851;1.035439571667961
33.0;0;2;0;0;0;1;2;73.06;136.45;1;1;1;0;1;1;146.12;45.48333333333333;1.6063026749725178
69.0;0;23;1;0;1;2;3;62.88;1465.58;0;0;0;0;0;2;1446.24;61.06583333333333;1.0297083748413598
21.0;1;23;1;1;1;0;2;101.38;2334.52;0;0;0;0;0;3;2331.74;97.27166666666666;1.0422356630056715
41.0;1;16;1;1;1;0;2;109.1;1764.32;1;0;1;1;0;5;1745.6;103.7835294117647;1.051226534868958
51.0;0;9;0;0;1;0;2;79.06;708.88;0;0;1;0;1;2;711.54;70.888;1.1152804423879923
47.0;1;13;0;1;0;1;2;38.51;503.35;1;1;0;1;0;2;500.63;35.95357142857143;1.071103605840866
35.0;1;28;0;1;1;2;2;66.63;1869.96;1;0;0;0;0;2;1865.6399999999999;64.48137931034483;1.033321568375794
44.0;0;27;0;0;0;2;2;70.44;1900.2;1;0;0;1;0;1;1901.8799999999999;67.86428571428571;1.0379538995895168
48.0;1;51;0;1;1;0;1;171.995;3236.94;1;0;1;1;0;4;8771.745;62.24884615384615;2.763023102065531
36.0;0;64;1;1;1;1;2;46.24;2978.69;1;0;0;1;0;4;2959.36;45.826;1.0090341727403658
66.0;0;52;0;0;0;2;3;67.23;3473.03;1;0;0;0;0;0;3495.96;65.5288679245283;1.0259600406561418
63.0;0;38;1;0;1;1;2;64.65;2464.85;0;1;0;1;0;3;2456.7000000000003;63.20128205128205;1.0229222873602857
36.0;0;65;1;1;0;0;0;40.95;2652.8;0;1;0;1;0;3;2661.75;40.193939393939395;1.0188103136308806
39.0;0;18;1;0;0;1;2;110.34;1960.19;1;1;0;1;0;2;1986.1200000000001;103.16789473684211;1.0695187711395324
41.0;1;63;1;1;0;2;2;108.53;6842.56;1;0;0;1;0;3;6837.39;106.915;1.0151054576065097
62.0;1;51;1;1;1;2;2;95.96;4899.15;0;1;0;0;0;3;4893.96;94.21442307692307;1.0185277037853506
29.0;1;9;1;0;1;1;1;60.09;547.61;1;0;1;1;0;4;540.8100000000001;54.761;1.0973137817059586
47.0;1;13;0;0;0;2;3;57.03;745.1;1;1;0;1;0;1;741.39;53.221428571428575;1.0715608643135148
44.0;0;40;1;1;0;0;2;91.65;3674.75;1;1;0;0;0;2;3666.0;89.6280487804878;1.022559357779441
48.0;0;55;1;1;0;0;2;80.81;4438.52;0;0;0;0;0;2;4444.55;79.25928571428572;1.0195650802519758
53.0;1;43;1;1;1;2;2;80.06;3445.21;0;0;0;0;0;3;3442.58;78.30022727272727;1.0224746822399797
36.0;0;44;1;1;1;0;2;32.41;1433.02;0;1;0;0;0;3;1426.04;31.84488888888889;1.0177457397663674
65.0;1;68;1;1;1;0;0;81.83;5577.97;1;0;0;1;0;4;5564.44;80.84014492753623;1.0122445979451307
62.0;1;33;1;1;0;0;3;110.19;3636.71;0;1;1;0;0;3;3636.27;106.96205882352942;1.0301783755097327
44.0;1;24;0;1;1;0;0;28.58;683.78;1;1;1;0;0;3;685.92;27.3512;1.0449267308198544
47.0;0;36;1;1;1;1;2;53.92;1940.57;1;1;0;0;0;3;1941.1200000000001;52.44783783783784;1.028069072489011
66.0;0;10;1;1;0;0;3;70.9;697.06;0;0;1;0;1;3;709.0;63.36909090909091;1.1188419935156229
50.0;0;20;0;0;1;2;2;88.6;1779.7;0;1;0;1;0;2;1772.0;84.74761904761905;1.0454570995111534
35.0;0;12;0;1;1;2;2;28.96;332.95;1;0;1;1;0;4;347.52;25.611538461538462;1.1307403514041148
69.0;1;62;0;1;1;0;0;107.28;6655.27;1;0;0;0;0;2;6651.36;105.63920634920636;1.0155320520429674
66.0;0;18;1;0;1;0;2;24.05;433.75;0;1;0;1;0;3;432.90000000000003;22.82894736842105;1.0534870317002882
45.0;0;63;0;0;1;1;0;105.77;6648.0;0;1;1;0;0;2;6663.509999999999;103.875;1.018243080625752
64.0;0;25;1;1;1;1;1;22.77;554.31;0;1;0;0;0;3;569.25;21.319615384615382;1.068030524435785
28.0;1;12;1;1;1;0;2;35.35;415.66;1;0;0;1;0;4;424.20000000000005;31.973846153846157;1.1055911081172112
62.0;1;21;1;0;1;0;1;100.03;2097.19;0;0;1;1;0;4;2100.63;95.32681818181818;1.0493374467740166
50.0;0;25;1;1;1;0;2;106.02;2665.3;0;0;1;1;0;5;2650.5;102.51153846153846;1.0342250403331708
34.0;0;11;1;0;0;0;2;118.23;1299.42;0;1;0;1;1;2;1300.53;108.28500000000001;1.0918409752043219
23.0;0;64;1;1;1;0;0;31.57;2025.94;1;1;1;1;0;5;2020.48;31.168307692307692;1.0128878446548268
21.0;0;50;0;1;1;1;3;72.65;3645.17;1;1;0;1;0;3;3632.5000000000005;71.47392156862745;1.0164546509490642
44.0;1;62;1;1;1;1;2;27.72;1729.37;1;1;1;1;0;5;1718.6399999999999;27.450317460317457;1.0098243869154664
65.0;0;49;1;0;1;1;0;35.64;1746.29;1;1;1;1;0;4;1746.3600000000001;34.9258;1.0204490663062835
64.0;0;14;1;0;1;0;1;37.45;517.24;1;0;1;1;0;4;524.3000000000001;34.48266666666667;1.0860528961410565
44.0;0;1;1;1;1;1;2;26.34;31.33;0;0;1;0;0;4;26.34;15.665;1.6814554739865943
32.0;1;25;0;1;0;0;1;109.3;2725.64;1;0;1;0;0;2;2732.5;104.8323076923077;1.0426175136848592
23.0;1;59;1;1;1;0;3;32.64;1943.91;0;1;0;1;0;4;1925.76;32.3985;1.0074540487985555
64.0;0;69;0;1;0;1;1;82.93;5730.85;1;1;1;1;0;3;5722.17;81.86928571428572;1.0129561932348605
31.0;0;5;1;0;1;1;2;82.57;414.94;1;1;1;0;1;3;412.84999999999997;69.15666666666667;1.1939557526389357
28.0;0;19;1;1;1;0;0;39.86;762.47;0;1;1;1;0;5;757.34;38.1235;1.045549333088515
56.0;0;23;1;0;1;1;2;119.84;2758.1;1;0;0;0;0;2;2756.32;114.92083333333333;1.0428048294115515
26.0;0;9;0;1;0;2;1;54.74;488.98;1;1;0;1;0;2;492.66;48.898;1.1194731890874883
43.0;1;50;1;0;1;0;0;110.51;5530.49;1;0;0;1;0;3;5525.5;108.44098039215686;1.0190796837169944
33.0;1;16;1;0;1;1;2;114.83;1834.85;0;0;1;0;0;3;1837.28;107.93235294117646;1.0639071313731367
44.0;1;33;0;1;1;2;2;114.9;3811.07;0;1;0;0;0;2;3791.7000000000003;112.09029411764706;1.0250664511541379
69.0;0;2;1;1;1;1;1;95.28;183.63;0;0;0;0;1;3;190.56;61.21;1.5566083973206992
27.0;1;14;1;1;0;0;0;45.38;640.41;0;0;0;1;0;3;635.32;42.693999999999996;1.0629128214737436
